,mass_excess,binding_energy,beta_ener,atomic_mass,radius_val,1N-Z,n,z,A,EL,O,mass_unc,bind_ener_unc,beta_mode,beta_unc,atom_mass_unc,symbol,a,radius_unc,radius_preliminary_val,radius_preliminary_unc,parity_encoder,isospin_asymmetry,a^1/3
498,-1.0983537716396607,0.3292905771794712,-0.3264125698493159,0.2097396934164803,0.19776476020513464,24,82,58,140,Ce,,1.313,0.0094,B-,6.0,1.409,Ce,140,0.0018,,,Even-Even,0.17142857142857137,5.1924941018511035
499,-0.9881966274754325,0.2739240967605978,-0.8519475147407869,0.22472147184690275,0.2381344732164771,20,80,60,140,Nd,x,3.26,0.0233,B-,24.0,3.5,Nd,140,0.0026,,,Even-Even,0.1428571428571429,5.1924941018511035
500,-0.7341932192609915,0.167278897738561,-1.3315189186143523,0.25926687429350476,0.2948967363596992,16,78,62,140,Sm,x,12.497,0.0893,B-,50.0,13.416,Sm,140,0.0034,,,Even-Even,0.11428571428571432,5.1924941018511035
501,-0.4897510774030641,0.07209112716922561,-0.6855111396045976,0.29251191357868783,0.31079995663689486,14,77,63,140,Eu,-,51.538,0.3681,B-,58.6268,55.328,Eu,140,0.0091,,,Odd-Odd,0.09999999999999998,5.1924941018511035
502,-0.5247107480913266,0.15509900660774426,1.5857107469273324,0.28775727122143197,0.18834516050248706,33,87,54,141,Xe,x,2.888,0.0205,B-,9.6378,3.1,Xe,141,0.0147,,,Even-Odd,0.23404255319148937,5.2048278633942004
503,-0.705951234211485,0.21125794907904993,1.3830081094838969,0.2631078932992428,0.1877334981841337,31,86,55,141,Cs,,9.195,0.0652,B-,9.6174,9.871,Cs,141,0.0108,,,Even-Odd,0.21985815602836878,5.2048278633942004
504,-0.8576133265143671,0.2569476641412242,0.9760232037633085,0.2424812850558054,0.2021687288972807,29,85,56,141,Ba,,5.318,0.0377,B-,6.551,5.709,Ba,141,0.0069,,,Even-Odd,0.2056737588652482,5.2048278633942004
505,-1.0389115032887843,0.2971437246043739,-0.016893155079480315,0.21782405738818847,0.21586996482840276,23,82,59,141,Pr,,1.498,0.0106,B-,2.809,1.607,Pr,141,0.005,,,Even-Odd,0.16312056737588654,5.2048278633942004
506,-0.9862997910863235,0.2705298472644921,-0.3819066036306321,0.22497944950753743,0.23275184481496528,21,81,60,141,Nd,-,3.183,0.0226,B-,14.3304,3.417,Nd,141,0.0026,,,Even-Odd,0.14893617021276595,5.2048278633942004
507,-0.7479885871474229,0.17019539430338704,-0.8446520288260287,0.2573906535150135,0.2890247781035034,17,79,62,141,Sm,,8.535,0.0605,B-,14.2829,9.162,Sm,141,0.0034,,,Even-Odd,0.12056737588652477,5.2048278633942004
508,-0.5745901627990535,0.1008287509582367,-0.9817324356915605,0.2809734861237562,0.31104462156423573,15,78,63,141,Eu,,12.639,0.0896,B-,23.4562,13.568,Eu,141,0.0091,,,Even-Odd,0.1063829787234043,5.2048278633942004
509,-0.4390647727491499,0.12313089729093238,1.3888953191774072,0.29940543789807506,0.20632803266208583,34,88,54,142,Xe,x,2.701,0.019,B-,7.5655,2.9,Xe,142,0.0169,,,Even-Even,0.23943661971830987,5.217103446276167
510,-0.5915859334388894,0.16880073598755843,1.792914231613877,0.27866199750971693,0.20437071324335424,32,87,55,142,Cs,,7.067,0.0498,B-,8.3627,7.586,Cs,142,0.0132,,,Odd-Odd,0.22535211267605637,5.217103446276167
511,-0.8030616037263127,0.23519082157634,0.7751486257416824,0.2499005229500938,0.2200292685932079,30,86,56,142,Ba,,5.92,0.0417,B-,8.3754,6.355,Ba,142,0.0083,,,Even-Even,0.21126760563380287,5.217103446276167
512,-0.9961518194946929,0.2871836490228261,0.19601156891495014,0.22363953781500928,0.23348583959698907,26,84,58,142,Ce,,2.443,0.0172,B-,2.4868,2.623,Ce,142,0.002,,,Even-Even,0.18309859154929575,5.217103446276167
513,-1.037050683876421,0.2856871603414813,-0.607359690767295,0.21807713581320462,0.24082578741723357,22,82,60,142,Nd,,1.256,0.0088,B-,23.6216,1.348,Nd,142,0.0025,,,Even-Even,0.15492957746478875,5.217103446276167
514,-0.8359522895749135,0.19913811913977336,-1.173890079581347,0.2454272685562091,0.28914711056717496,18,80,62,142,Sm,,1.866,0.0131,B-,30.0,2.002,Sm,142,0.0034,,,Even-Even,0.12676056338028174,5.217103446276167
515,-0.614511374052378,0.11337491453531752,-0.516557528820132,0.27554405449524544,0.3000346998338701,16,79,63,142,Eu,-,30.058,0.2117,B-,41.0414,32.268,Eu,142,0.0091,,,Odd-Odd,0.11267605633802813,5.217103446276167
516,-0.2939935274529744,0.07087045906774567,1.8215793029919447,0.3191356651744563,0.21868361149282967,35,89,54,143,Xe,x,4.657,0.0326,B-,8.8908,5.0,Xe,143,0.0187,,,Even-Odd,0.2447552447552448,5.229321531755983
517,-0.5096520154821121,0.13825594728181917,1.582080378742236,0.28980531623659,0.22149725815725657,33,88,55,143,Cs,,7.573,0.053,B-,9.7303,8.13,Cs,143,0.0151,,,Even-Odd,0.23076923076923073,5.229321531755983
518,-0.6903627519026314,0.193444692663852,1.181101052677719,0.26522798267101644,0.23642181872508644,31,87,56,143,Ba,,6.756,0.0472,B-,9.9682,7.253,Ba,143,0.0096,,,Even-Odd,0.21678321678321677,5.229321531755983
519,-0.9808392364628359,0.26330219581901143,0.13764390404252475,0.2257221041605485,0.2568513401580997,23,83,60,143,Nd,,1.255,0.0088,B-,2.683,1.347,Nd,143,0.0026,,,Even-Odd,0.16083916083916083,5.229321531755983
520,-0.8513981758243908,0.20236702031960035,-0.6997820873131109,0.24332656772658873,0.2843761444840154,19,81,62,143,Sm,,2.75,0.0192,B-,11.3245,2.951,Sm,143,0.0034,,,Even-Odd,0.13286713286713292,5.229321531755983
521,-0.6991391771673122,0.14134830647223726,-0.844985739164925,0.26403435703545614,0.3035823412803208,17,80,63,143,Eu,x,10.986,0.0768,B-,200.0,11.793,Eu,143,0.0091,,,Even-Odd,0.11888111888111885,5.229321531755983
522,-0.19787376909744703,0.03630142649706146,1.609249914371099,0.33220831020023867,0.23581015640673308,36,90,54,144,Xe,x,5.31,0.0369,B-,20.8203,5.7,Xe,144,0.0208,,,Even-Even,0.25,5.241482788417793
523,-0.38254911463694297,0.09248082146044946,2.0239318936572066,0.3070917791933749,0.2325071798876233,34,89,55,144,Cs,,20.132,0.1398,B-,20.4163,21.612,Cs,144,0.0161,,,Odd-Odd,0.23611111111111116,5.241482788417793
524,-0.627734914713453,0.16963208658127588,0.9533140698347913,0.27374560359798084,0.2546493558120272,32,88,56,144,Ba,,7.136,0.0496,B-,14.7744,7.661,Ba,144,0.0112,,,Even-Even,0.2222222222222222,5.241482788417793
525,-0.8777992835536264,0.24064875633003477,0.4066794467279761,0.23973592159783866,0.2628456308779659,28,86,58,144,Ce,+,2.833,0.0197,B-,0.8321,3.041,Ce,144,0.0024,,,Even-Even,0.19444444444444442,5.241482788417793
526,-0.9735007197313228,0.25816660386309176,-0.1175418388012099,0.22672016985971366,0.27728086159111287,24,84,60,144,Nd,,1.255,0.0087,B-,2.6464,1.346,Nd,144,0.0027,,,Even-Even,0.16666666666666663,5.241482788417793
527,-0.9220610311207144,0.22468832285966645,-0.9115283481183923,0.23371615767030451,0.28988110534919875,20,82,62,144,Sm,,1.459,0.0101,B-,10.8092,1.566,Sm,144,0.0034,,,Even-Even,0.13888888888888884,5.241482788417793
528,-0.7389039973974104,0.15338459806356436,-0.4196970596780188,0.2586261968642809,0.30064636215222346,18,81,63,144,Eu,,10.787,0.0749,B-,29.9546,11.58,Eu,144,0.0091,,,Odd-Odd,0.125,5.241482788417793
529,-0.2897090656470778,0.059130008453462606,1.8194279956723745,0.31971837075295684,0.2487773975558314,35,90,55,145,Cs,,9.067,0.0625,B-,12.4121,9.733,Cs,145,0.0191,,,Even-Odd,0.24137931034482762,5.253587872492901
530,-0.5050536172394825,0.12547803680500114,1.3956661799247638,0.29043071463174647,0.2679835943521368,33,89,56,145,Ba,x,8.477,0.0585,B-,14.9122,9.1,Ba,145,0.0123,,,Even-Odd,0.22758620689655173,5.253587872492901
531,-0.9066608298665808,0.23262201737694166,0.31112425117302245,0.23581063939560562,0.29122676244957696,25,85,60,145,Nd,,1.271,0.0088,B-,2.5361,1.364,Nd,145,0.0028,,,Even-Odd,0.1724137931034483,5.253587872492901
532,-0.8841329901253917,0.20932576470366593,-0.18240729272958303,0.2388745116671194,0.3054173282353819,21,83,62,145,Sm,,1.485,0.0102,B-,2.7224,1.594,Sm,145,0.0034,,,Even-Odd,0.1448275862068965,5.253587872492901
533,-0.807369413075629,0.17513337485692046,-0.6580657040629979,0.24931464383687899,0.3068853177994317,19,82,63,145,Eu,,3.06,0.0211,B-,19.9521,3.285,Eu,145,0.0091,,,Even-Odd,0.13103448275862073,5.253587872492901
534,-0.6611976875252238,0.11705132200319868,-0.9472235470507026,0.2691945427614092,0.321932210830932,17,81,64,145,Gd,,19.716,0.136,B-,109.7144,21.165,Gd,145,0.0077,,,Even-Odd,0.11724137931034484,5.253587872492901
535,0.05947881391777497,-0.05367383922359011,1.798398429657077,0.36720921359426395,0.26431362044201456,38,92,54,146,Xe,x,24.219,0.1659,B-,24.3911,26.0,Xe,146,0.0245,,,Even-Even,0.26027397260273977,5.265637428171437
536,-0.15279710857172374,0.011170786928156378,2.233600064453093,0.33833890288098734,0.26015431667720945,36,91,55,146,Cs,x,2.893,0.0198,B-,3.3918,3.106,Cs,146,0.0193,,,Odd-Odd,0.2465753424657534,5.265637428171437
537,-0.42857774310733265,0.09772342892072271,1.2049615297976373,0.30083171872718456,0.2843761444840154,34,90,56,146,Ba,x,1.77,0.0121,B-,2.4366,1.9,Ba,146,0.0138,,,Even-Even,0.23287671232876717,5.265637428171437
538,-0.739097155751065,0.18843282388187368,0.5508537842386819,0.25859992014309335,0.297955047951467,30,88,58,146,Ce,,14.665,0.1004,B-,32.4842,15.743,Ce,146,0.0028,,,Even-Even,0.20547945205479456,5.265637428171437
539,-0.8920552531619059,0.22528274141480678,0.05261734582417131,0.2377970527579106,0.3109222891005653,26,86,60,146,Nd,,1.273,0.0087,B-,4.1194,1.366,Nd,146,0.003,,,Even-Even,0.17808219178082196,5.265637428171437
540,-0.894088249884579,0.21054167976121163,-0.4234734273724933,0.2375205603740122,0.32462352503168845,22,84,62,146,Sm,,3.045,0.0209,B-,5.8685,3.269,Sm,146,0.0035,,,Even-Even,0.15068493150684936,5.265637428171437
541,-0.7821482653714233,0.16455900435468152,0.1395952778697759,0.252744814406097,0.32229920822194447,20,83,63,146,Eu,,6.009,0.0412,B-,7.075,6.451,Eu,146,0.0092,,,Odd-Odd,0.136986301369863,5.265637428171437
542,-0.7523713452856888,0.14666235362317023,-1.3022832387500938,0.2567945847229411,0.3237671977859931,18,82,64,146,Gd,,4.076,0.0279,B-,44.7488,4.376,Gd,146,0.014,,,Even-Even,0.12328767123287676,5.265637428171437
543,-0.3618730034846593,-0.0022582905677533743,-1.8945328789850477,0.30990380881721463,0.40169297714425223,14,80,66,146,Dy,,6.695,0.0459,B-,9.3917,7.187,Dy,146,0.2389,,,Even-Even,0.09589041095890416,5.265637428171437
544,-0.8441518660165181,0.19140750922699393,0.003196511899761348,0.24431209284502842,0.3348994519800303,23,85,62,147,Sm,,1.262,0.0086,B-,2.2832,1.354,Sm,147,0.0035,,,Even-Odd,0.15646258503401356,5.277632087904077
545,-0.7944716124919039,0.16687532109899325,-0.08901667537889128,0.25106879321325454,0.3405267453088841,21,84,63,147,Eu,,2.569,0.0175,B-,2.5273,2.758,Eu,147,0.0094,,,Even-Odd,0.1428571428571429,5.277632087904077
546,-0.598169363488045,0.08489842009946037,-0.9511185220409965,0.277766629295098,0.25036771958355053,17,82,65,147,Tb,,8.096,0.0551,B-,11.9939,8.691,Tb,147,0.1508,,,Even-Odd,0.11564625850340138,5.277632087904077
547,-0.2172851302586112,0.02366596330665723,1.364948966973539,0.3295682949326565,0.3152039253290409,36,92,56,148,Ba,x,1.49,0.0101,B-,19.5252,1.6,Ba,148,0.0167,,,Even-Even,0.2432432432432432,5.289572472694207
548,-0.5882343921380342,0.1335272446930586,0.7663148840912317,0.27911781654184104,0.33502178444370073,32,90,58,148,Ce,,11.195,0.0756,B-,12.5663,12.017,Ce,148,0.0035,,,Even-Even,0.21621621621621623,5.289572472694207
549,-0.790530956971244,0.18651677104954087,0.23642540791037378,0.2516047366846193,0.34798902559279904,28,88,60,148,Nd,,2.053,0.0139,B-,5.8755,2.203,Nd,148,0.0036,,,Even-Even,0.18918918918918914,5.289572472694207
550,-0.8461725973424628,0.19005245961062578,-0.25730595081792185,0.24403726766369918,0.3532493215306404,24,86,62,148,Sm,,1.246,0.0084,B-,9.9657,1.337,Sm,148,0.0034,,,Even-Even,0.16216216216216217,5.289572472694207
551,-0.7584797725942493,0.15286766852772737,0.3381080933050625,0.25596381695171394,0.35361631892165285,22,85,63,148,Eu,,9.961,0.0673,B-,9.9633,10.693,Eu,148,0.0097,,,Odd-Odd,0.14864864864864868,5.289572472694207
552,-0.7576698812333329,0.14498092832326548,-0.7900969447477354,0.25607396200562976,0.35789795515012846,20,84,64,148,Gd,,1.46,0.0099,B-,12.5208,1.566,Gd,148,0.0171,,,Even-Even,0.1351351351351351,5.289572472694207
553,-0.592232132258056,0.08157949914813985,-0.18590141184666228,0.2785741110725524,0.2613776413139172,18,83,65,148,Tb,,12.463,0.0842,B-,9.5961,13.379,Tb,148,0.1507,,,Odd-Odd,0.1216216216216216,5.289572472694207
554,-0.5149586898812327,0.04790821575462901,-1.6080577324821754,0.2890835857070457,0.40377262902665423,16,82,66,148,Dy,,8.724,0.0589,B-,84.2872,9.365,Dy,148,0.2389,,,Even-Even,0.10810810810810811,5.289572472694207
555,-0.7826762546258851,0.16677075413242487,0.20628564655428633,0.25267300404282433,0.36450390818834805,25,87,62,149,Sm,,1.157,0.0078,B-,3.7881,1.241,Sm,149,0.0035,,,Even-Odd,0.16778523489932884,5.301459192380904
556,-0.7626308157434976,0.15249390643647687,0.08374999086622296,0.25539926048187833,0.37282251571795827,23,86,63,149,Eu,,3.903,0.0262,B-,4.1361,4.19,Eu,149,0.0103,,,Even-Odd,0.15436241610738255,5.301459192380904
557,-0.6196977321245323,0.08949346133150288,-0.40683873930048825,0.27483868521897964,0.2780148563731378,19,84,65,149,Tb,,3.629,0.0244,B-,9.1335,3.895,Tb,149,0.1506,,,Even-Odd,0.12751677852348997,5.301459192380904
558,-0.5101850840538075,0.04524967984699906,-0.8525283087793115,0.2897328148617259,0.41747386495777744,17,83,66,149,Dy,,9.183,0.0616,B-,12.7928,9.858,Dy,149,0.2394,,,Even-Odd,0.11409395973154357,5.301459192380904
559,-0.6829384639732903,0.14676562430503184,0.32731882449534105,0.266237711475871,0.3970443435247642,30,90,60,150,Nd,,1.129,0.0075,B-,20.001,1.211,Nd,150,0.0044,,,Even-Even,0.19999999999999996,5.313292845913055
560,-0.7802358158537728,0.16411365854113777,-0.10311484447538537,0.2530049162875488,0.39545402149704506,26,88,62,150,Sm,,1.112,0.0074,B-,6.1803,1.193,Sm,150,0.0048,,,Even-Even,0.17333333333333334,5.313292845913055
561,-0.7150425771446377,0.1349106685414037,0.5358352763221674,0.2618714322573332,0.38432176730300793,24,87,63,150,Eu,,6.231,0.0415,B-,3.5428,6.688,Eu,150,0.0108,,,Odd-Odd,0.16000000000000003,5.313292845913055
562,-0.7430850835537044,0.13672863583071482,-0.5776421057221234,0.2580575491670889,0.3899490606318617,22,86,64,150,Gd,,6.055,0.0404,B-,8.3784,6.5,Gd,150,0.0159,,,Even-Even,0.1466666666666666,5.313292845913055
563,-0.6086487741540122,0.08448735381490108,-0.011584207869740064,0.2763413868114479,0.2868227937574309,20,85,65,150,Tb,,7.371,0.0491,B-,8.3886,7.912,Tb,150,0.1505,,,Odd-Odd,0.1333333333333333,5.313292845913055
564,-0.5568117155491603,0.05972817183109741,-1.1127226535944483,0.28339141977197463,0.4344780774080093,18,84,66,150,Dy,,4.319,0.0288,B-,14.4629,4.636,Dy,150,0.2413,,,Even-Even,0.12,5.313292845913055
565,-0.22555091098279206,-0.06551208731762528,,0.3284441177900633,0.4151495481480334,14,82,68,150,Er,,17.194,0.1146,B-,,18.458,Er,150,0.0254,,,Even-Even,0.09333333333333338,5.313292845913055
566,-0.708812073063933,0.13869207507075892,0.35881170186790046,0.26271880624362,0.41539421307537433,27,89,62,151,Sm,,1.11,0.0074,B-,0.5375,1.191,Sm,151,0.0057,,,Even-Odd,0.17880794701986757,5.325074021614986
567,-0.7110232499263736,0.13196046857413243,0.2518542848082051,0.26241807726799343,0.41196890409259407,25,88,63,151,Eu,,1.166,0.0077,B-,2.7791,1.251,Eu,151,0.0046,,,Even-Odd,0.16556291390728473,5.325074021614986
568,-0.6235909710644282,0.08813812365186258,-0.22419165218041837,0.27430919484527677,0.302848346498297,21,86,65,151,Tb,,4.094,0.0271,B-,4.9455,4.395,Tb,151,0.1504,,,Even-Odd,0.13907284768211925,5.325074021614986
569,-0.5407301931515816,0.05328909358391847,-0.6708705651241035,0.2855785665172419,0.44609966145672936,19,85,66,151,Dy,-a,3.247,0.0215,B-,8.7507,3.486,Dy,151,0.2435,,,Even-Odd,0.1258278145695364,5.325074021614986
570,-0.3926899714934489,-0.003102459976930646,-0.7157292604914566,0.30571258586839384,0.3967996785974222,17,84,67,151,Ho,-a,8.298,0.055,B-,18.442,8.908,Ho,151,0.0354,,,Even-Odd,0.11258278145695366,5.325074021614986
571,-0.7141943311666578,0.13882314385805833,-0.02707152808241995,0.2619867982877141,0.4483016458028029,28,90,62,152,Sm,,1.016,0.0067,B-,0.6857,1.09,Sm,152,0.006,,,Even-Even,0.1842105263157895,5.336803297443889
572,-0.6600973804295359,0.11364771045085548,0.7033771695531404,0.26934418516039055,0.4782730994021331,26,89,63,152,Eu,,1.166,0.0077,B-,0.7002,1.252,Eu,152,0.0066,,,Odd-Odd,0.17105263157894735,5.336803297443889
573,-0.7125876219147504,0.12346893953685299,-0.44547475441376927,0.2622053188208892,0.4427966849376196,24,88,64,152,Gd,,1.007,0.0066,B-,40.0,1.081,Gd,152,0.0048,,,Even-Even,0.1578947368421053,5.336803297443889
574,-0.5974371914527516,0.07824732728645639,0.22512213459655833,0.27786620443097365,0.31006596185486995,22,87,65,152,Tb,-,40.013,0.2632,B-,40.2575,42.955,Tb,152,0.1504,,,Odd-Odd,0.14473684210526316,5.336803297443889
575,-0.5801403558278081,0.06515470768849088,-0.9445327021240032,0.28021863822388804,0.46432719854366905,20,86,66,152,Dy,-a,4.593,0.0302,B-,13.3176,4.93,Dy,152,0.2482,,,Even-Even,0.13157894736842102,5.336803297443889
576,-0.39216732129403364,-0.003977308124233967,-0.2703262511442202,0.30578366865861595,0.4232234907503017,18,85,67,152,Ho,,12.528,0.0824,B-,9.815,13.449,Ho,152,0.0343,,,Odd-Odd,0.11842105263157898,5.336803297443889
577,-0.30257457216271105,-0.04080734929162137,-1.3928180843373614,0.3179686124079078,0.4512376249309003,16,84,68,152,Er,,8.83,0.0581,B-,54.7434,9.478,Er,152,0.0257,,,Even-Even,0.10526315789473684,5.336803297443889
578,0.10809492162223272,-0.19047263703235515,,0.3738211854237114,0.3998579901891911,12,82,70,152,Yb,,149.708,0.9849,B-,,160.718,Yb,152,0.0146,5.0423,0.0146,Even-Even,0.07894736842105265,5.336803297443889
579,-0.6506186529780648,0.11645906392257392,0.5033455003760247,0.2706333276097843,0.4612688869519012,29,91,62,153,Sm,-n,1.025,0.0067,B-,0.7063,1.1,Sm,153,0.0068,,,Even-Odd,0.1895424836601307,5.348481241239363
580,-0.6739202228046391,0.1166949877397113,0.2478305763030723,0.2674642278007036,0.48451205504934136,27,90,63,153,Eu,,1.171,0.0077,B-,0.715,1.257,Eu,153,0.0062,,,Even-Odd,0.17647058823529416,5.348481241239363
581,-0.6146464377151758,0.08263049798430483,-0.08560107401475561,0.27552568236167546,0.3419947348729328,23,88,65,153,Tb,,3.947,0.0258,B-,1.9335,4.237,Tb,153,0.1502,,,Even-Odd,0.15032679738562094,5.348481241239363
582,-0.5520088459281286,0.05483383286278594,-0.4733857191414618,0.2840446304696321,0.4747254579556824,21,87,66,153,Dy,,4.001,0.0262,B-,6.1571,4.295,Dy,153,0.2516,,,Even-Odd,0.13725490196078427,5.348481241239363
583,-0.432785639977887,0.008579225730521542,-0.55531887567155,0.3002594258524466,0.4410840304462289,19,86,67,153,Ho,-a,5.066,0.0331,B-,9.8899,5.438,Ho,153,0.0339,,,Even-Odd,0.12418300653594772,5.348481241239363
584,-0.11418939143910525,-0.11007417871413498,,0.34358969887286345,0.4267711321967535,15,84,69,153,Tm,,11.979,0.0783,B-,,12.86,Tm,153,0.019,,,Even-Odd,0.0980392156862745,5.348481241239363
585,-0.6476029526695118,0.11401139032769832,0.20181276508010976,0.27104347406627577,0.4769274423017549,30,92,62,154,Sm,,1.305,0.0085,B-,1.1019,1.4,Sm,154,0.0067,,,Even-Even,0.19480519480519476,5.3601084109653625
586,-0.6269048215226312,0.09998659799194147,0.7328831522207947,0.27385849807367657,0.4996812805445121,28,91,63,154,Eu,,1.188,0.0077,B-,0.7535,1.275,Eu,154,0.0079,,,Odd-Odd,0.18181818181818177,5.3601084109653625
587,-0.6837005635766008,0.11107559352386578,-0.3583836144039709,0.26613406704951503,0.49772396112578055,26,90,64,154,Gd,,0.994,0.0065,B-,45.2983,1.066,Gd,154,0.004,,,Even-Even,0.16883116883116878,5.3601084109653625
588,-0.5812584982533265,0.0705596388007262,0.39059256337159665,0.2800665681439733,0.3888480684588244,24,89,65,154,Tb,-,45.309,0.2942,B-,45.9008,48.641,Tb,154,0.1501,,,Odd-Odd,0.1558441558441559,5.3601084109653625
589,-0.5881071494693858,0.06546207119628289,-0.7944804900279455,0.27913512473692975,0.4999259454718541,22,88,66,154,Dy,,7.431,0.0483,B-,10.1785,7.977,Dy,154,0.2618,,,Even-Even,0.1428571428571429,5.3601084109653625
590,-0.422029723980026,0.004323523029108977,-0.05870154452271531,0.30172226814139663,0.4528279469586205,20,87,67,154,Ho,-a,8.216,0.0534,B-,9.4621,8.82,Ho,154,0.0333,,,Odd-Odd,0.1298701298701299,5.3601084109653625
591,-0.3633173188838827,-0.02202072709119274,-1.2737345200018926,0.3097073750619295,0.48622470954073094,18,86,68,154,Er,,4.961,0.0322,B-,14.9113,5.325,Er,154,0.0268,,,Even-Even,0.11688311688311692,5.3601084109653625
592,-0.12730707451147447,-0.1058225088984865,-0.5453622905984618,0.34180564222233817,0.44047236812787555,16,85,69,154,Tm,-a,14.412,0.0936,B-,13.9528,15.471,Tm,154,0.0166,,,Odd-Odd,0.10389610389610393,5.3601084109653625
593,0.0024189473676676757,-0.15518042162538284,,0.359448864591955,0.45515226376836454,14,84,70,154,Yb,,17.281,0.1122,B-,,18.551,Yb,154,0.0105,5.0875,0.0105,Even-Even,0.09090909090909094,5.3601084109653625
594,-0.6292127362905625,0.09937503967230764,0.39349063978830734,0.2735446106286532,0.49747929619843856,29,92,63,155,Eu,,1.252,0.0081,B-,0.8682,1.343,Eu,155,0.0069,,,Even-Odd,0.18709677419354842,5.371685354944832
595,-0.6364842695260601,0.0944464211750117,0.1815085290576223,0.27255565604528065,0.509467877638171,27,91,64,155,Gd,,0.983,0.0063,B-,9.7884,1.055,Gd,155,0.0041,,,Even-Odd,0.17419354838709677,5.371685354944832
596,-0.612823338005222,0.07955815919106596,-0.07058709520791978,0.2757736312138762,0.395943351351728,25,90,65,155,Tb,+,9.83,0.0634,B-,1.8974,10.552,Tb,155,0.15,,,Even-Odd,0.16129032258064513,5.371685354944832
597,-0.5523765769519247,0.052825455752807955,-0.27264481907755506,0.28399461439257,0.5263497576247325,23,89,66,155,Dy,,9.645,0.0622,B-,16.5887,10.354,Dy,155,0.2751,,,Even-Odd,0.1483870967741936,5.371685354944832
598,-0.4624455337489541,0.01659933922843189,-0.41395428704993614,0.29622557073907146,0.4797410889661818,21,88,67,155,Ho,,17.47,0.1127,B-,18.473,18.754,Ho,155,0.0326,,,Even-Odd,0.13548387096774195,5.371685354944832
599,-0.014046150060304779,-0.1495873851986297,-1.2301692711143284,0.35720954829964136,0.47533712027403574,15,85,70,155,Yb,-a,16.6,0.1071,B-,25.4153,17.82,Yb,155,0.011,5.104,0.011,Even-Odd,0.09677419354838712,5.371685354944832
600,-0.5791268300214433,0.08200943357680254,0.8287060201355315,0.28035648223977905,0.502739592136281,30,93,63,156,Eu,,3.532,0.0226,B-,3.4083,3.791,Eu,156,0.0071,,,Odd-Odd,0.1923076923076923,5.383212612087283
601,-0.6499050666262847,0.09742960438656069,-0.13977428888049578,0.27073037634878505,0.521823456468916,28,92,64,156,Gd,,0.983,0.0063,B-,3.6774,1.054,Gd,156,0.0042,,,Even-Even,0.17948717948717952,5.383212612087283
602,-0.5920139236353185,0.06446263568523196,-0.6434470037978073,0.2786037880095049,0.5465346141304048,24,90,66,156,Dy,,0.988,0.0063,B-,38.4111,1.06,Dy,156,0.2869,,,Even-Even,0.15384615384615385,5.383212612087283
603,-0.4479753670241612,0.011158544239233174,0.08126265920848812,0.2981935680940543,0.4895276860598407,22,89,67,156,Ho,-,38.424,0.2463,B-,45.6391,41.249,Ho,156,0.0326,,,Odd-Odd,0.14102564102564108,5.383212612087283
604,-0.409686550206481,-0.008313956604174734,-1.1154004254141716,0.30340098756997536,0.5229244486419522,20,88,68,156,Er,,24.629,0.1579,B-,26.7099,26.44,Er,156,0.0285,,,Even-Even,0.1282051282051282,5.383212612087283
605,-0.19678044606295525,-0.08364999103674736,-0.36218648431228523,0.33235700565741033,0.4675078425991084,18,87,69,156,Tm,,14.279,0.0915,B-,12.5484,15.328,Tm,156,0.0135,,,Odd-Odd,0.11538461538461542,5.383212612087283
606,-0.09378346533193072,-0.12382401465983833,-1.5482809211665551,0.3463649805734175,0.4972346312710976,16,86,70,156,Yb,,9.308,0.0597,B-,54.9162,9.992,Yb,156,0.0103,5.1219,0.0103,Even-Even,0.10256410256410253,5.383212612087283
607,-0.5611267109779715,0.0750646602612726,0.6135777208443881,0.2828045644677821,0.5133825164756353,31,94,63,157,Eu,,4.234,0.027,B-,4.1973,4.545,Eu,157,0.0075,,,Even-Odd,0.197452229299363,5.394690712109591
608,-0.6005134106717501,0.08040780180235273,0.3317823115280445,0.2774478279898724,0.5253710979153667,29,93,64,157,Gd,,0.977,0.0062,B-,0.2972,1.048,Gd,157,0.0042,,,Even-Odd,0.1847133757961783,5.394690712109591
609,-0.5987804399829327,0.07267964042735844,0.07879854665452045,0.2776835177845886,0.4079319327914594,27,92,65,157,Tb,,1.018,0.0065,B-,5.1297,1.092,Tb,157,0.15,,,Even-Odd,0.1719745222929936,5.394690712109591
610,-0.5601320594526897,0.053216789703455065,-0.16894329787695248,0.2829398382130464,0.557177538469758,25,91,66,157,Dy,,5.154,0.0328,B-,23.7839,5.532,Dy,157,0.2936,,,Even-Odd,0.15923566878980888,5.394690712109591
611,-0.48533313922100507,0.022262375029499366,-0.3325861221189264,0.29311276826585336,0.5358916897910505,23,90,67,157,Ho,,23.469,0.1495,B-,33.6675,25.194,Ho,157,0.0316,,,Even-Odd,0.14649681528662417,5.394690712109591
612,-0.2508885078065252,-0.06661781817485961,-0.702460531577066,0.32499811245258836,0.48757036664110914,19,88,69,157,Tm,x,27.945,0.178,B-,29.9971,30.0,Tm,157,0.0074,,,Even-Odd,0.12101910828025475,5.394690712109591
613,-0.09823866146028665,-0.12231974827023497,-1.0368487535923432,0.34575905481177216,0.5100795399565244,17,87,70,157,Yb,,10.905,0.0695,B-,14.2406,11.706,Yb,157,0.01,5.1324,0.01,Even-Odd,0.10828025477707004,5.394690712109591
